Persons,770.0,,,23.0,Leukaemia,,0.6,0.2,0.9,0.3,0.0,2.0,0.2,1.8,0.9,0.1,0.0,0.0,1.8,0.0,0.6,1.1,0.0,0.2,0.0,0.3,0.2,0.0,7.0,0.0,0.5,0.1,0.1,0.0,0.5,0.2,2.7,0.1,0.2,0.7,56.5,1.9,0.0,0.0,0.3,0.1,0.4,0.6,0.1,0.9,0.9,1.2,0.5,0.0,0.3,0.9,3.3,0.3,0.0,0.1,0.1,0.0,3.5,0.0,0.3,6.7,0.0,0.0,0.2,8.0,0.3,1.4,0.0,0.5,0.0,0.0,0.0,0.3,0.4,0.9,0.0,28.6,10.5,3.2,1.0,0.2,0.6,6.4,0.1,8.6,0.3,0.7,1.0,0.0,0.1,0.1,0.3,0.2,0.2,0.0,0.0,0.2,0.3,0.1,0.3,0.1,1.1,0.0,0.1,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.8,0.4,1.6,0.0,0.7,1.4,0.3,0.2,0.2,1.8,0.1,0.3,0.1,4.4,0.2,0.2,0.2,1.8,3.2,3.1,1.0,0.0,1.8,0.1,1.2,8.6,0.2,0.0,0.0,0.0,0.0,0.8,0.1,0.7,0.0,0.0,0.2,0.3,0.2,0.0,0.4,1.5,0.3,3.7,0.9,1.4,0.0,0.8,0.6,0.8,0.1,3.7,0.0,0.0,0.0,0.1,0.3,4.6,0.1,0.4,3.0,0.1,5.2,0.3,25.2,0.2,0.5,0.0,1.0,4.5,0.5,0.2,0.2
Persons,780.0,,,24.0,Other malignant neoplasms,,1.4,0.5,2.7,0.9,0.0,3.3,0.4,1.3,1.1,0.3,0.0,0.0,10.1,0.0,1.3,1.4,0.0,0.4,0.0,1.4,0.6,0.2,17.1,0.0,0.6,0.8,0.9,0.0,0.8,0.7,3.1,0.2,0.6,0.8,57.4,1.5,0.0,0.1,0.2,0.9,0.7,0.9,0.1,1.4,1.5,3.4,0.6,0.0,0.6,1.1,5.8,0.2,0.1,0.2,0.1,0.1,4.9,0.1,0.6,7.8,0.1,0.0,0.5,10.6,0.9,1.3,0.0,0.6,0.3,0.1,0.0,1.5,0.4,1.0,0.0,43.2,23.1,4.6,1.2,0.3,0.4,9.7,0.5,9.9,0.4,1.7,4.4,0.0,0.1,0.3,0.4,0.3,0.6,0.2,0.2,0.3,0.4,0.0,1.2,3.4,1.2,0.0,1.2,0.0,0.2,0.1,4.8,0.0,0.1,0.1,2.8,3.9,4.3,0.2,1.7,2.6,0.4,0.2,0.9,6.8,0.2,0.4,0.1,12.5,0.1,0.7,0.3,2.1,3.1,3.9,1.2,0.0,2.3,0.3,2.2,22.2,0.9,0.0,0.0,0.0,0.0,0.6,0.6,0.9,0.0,0.3,0.2,0.5,0.2,0.0,1.0,8.8,0.8,4.0,1.1,1.8,0.1,0.9,0.7,1.4,0.2,6.2,0.0,0.4,0.0,0.2,0.9,6.3,0.5,2.8,9.5,0.0,8.4,3.3,24.1,0.3,1.2,0.0,1.0,5.7,0.6,1.1,1.5
Persons,790.0,,B.,Other neoplasms,,,0.0,0.0,0.0,0.0,0.0,2.8,0.0,1.0,0.6,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,1.0,3.2,2.1,0.0,0.0,0.2,0.0,0.2,0.5,0.1,0.4,0.0,0.1,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.3,7.2,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.9,0.4,0.1,0.0,0.2,0.3,7.8,0.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1.2,0.2,0.1,0.0,0.2,0.0,0.3,0.0,0.3,0.1,0.0,0.2,0.0,2.6,3.6,0.6,0.0,1.2,0.1,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.2,0.0,4.1,0.1,0.0,0.0,0.8,0.6,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.0,3.7,0.0,15.1,0.3,0.0,0.0,1.9,0.2,0.0,0.0,0.0
Persons,800.0,,C.,Diabetes mellitus,,,3.6,0.1,3.0,3.4,0.0,5.9,1.3,3.6,2.4,1.8,0.1,0.5,22.7,0.2,0.4,1.4,0.1,1.5,0.1,3.3,2.3,0.9,50.3,0.1,1.5,2.1,1.2,0.1,2.4,4.8,6.0,1.3,1.6,2.7,125.3,4.8,0.1,0.9,0.4,4.0,1.2,2.0,0.3,1.8,3.2,10.3,1.2,0.2,1.7,3.8,14.2,1.0,0.2,0.8,0.1,1.0,13.6,1.4,0.3,10.2,0.6,0.2,1.4,16.5,5.2,0.8,0.1,5.2,1.7,0.3,0.4,4.2,0.7,2.1,0.0,187.1,74.1,8.0,5.6,0.4,1.7,18.6,1.8,5.4,1.2,1.2,3.8,0.1,0.1,0.2,1.1,0.5,0.6,1.6,0.5,0.6,0.2,0.0,2.5,2.5,2.8,0.0,2.0,0.1,0.4,1.7,61.1,0.1,0.1,0.2,4.9,5.7,16.1,0.7,1.8,2.7,0.7,1.5,1.9,19.8,0.9,0.6,0.8,46.8,0.7,3.2,1.7,3.3,14.3,5.6,4.3,0.3,9.2,0.4,2.1,10.7,1.4,0.1,0.1,0.1,0.0,2.8,1.9,3.2,0.0,1.0,0.1,0.5,0.2,0.2,2.3,28.8,1.0,8.4,9.6,2.0,0.2,1.7,1.0,1.3,0.9,11.7,0.1,1.0,0.1,1.3,1.3,16.4,0.5,4.1,2.6,0.7,5.3,5.0,51.4,0.6,4.5,0.1,6.9,23.1,1.2,2.2,3.3
Persons,810.0,,D.,"Endocrine, blood, immune disorders",,,1.2,0.1,0.7,1.2,0.0,3.0,0.1,1.9,1.1,0.3,0.1,0.1,1.3,0.1,0.1,1.3,0.0,1.2,0.0,0.3,0.1,0.1,13.2,0.0,0.1,3.8,0.2,0.0,0.3,2.4,3.0,0.5,1.0,0.8,21.3,1.5,0.0,0.2,0.1,1.5,0.1,0.3,0.1,0.3,0.4,6.2,0.6,0.0,0.3,0.4,1.8,0.2,0.1,0.1,0.0,0.1,1.6,0.0,0.2,7.8,0.1,0.2,0.1,7.6,2.1,0.7,0.0,0.3,1.0,0.2,0.1,1.0,0.2,0.5,0.0,15.4,3.8,1.5,0.4,0.2,0.8,6.3,0.1,9.4,0.1,0.3,0.7,0.0,0.0,0.0,0.2,0.1,0.1,0.2,0.2,0.1,0.1,0.0,0.5,0.3,0.6,0.0,1.5,0.0,0.1,0.1,9.3,0.0,0.1,0.0,0.9,0.8,1.2,0.1,0.2,0.9,0.2,0.1,1.5,13.4,0.0,0.4,0.0,9.6,0.2,0.1,0.2,0.4,5.1,0.6,1.2,0.0,1.3,0.2,0.2,1.8,0.2,0.0,0.0,0.0,0.0,1.2,1.1,0.2,0.0,0.7,0.2,0.1,0.1,0.0,0.4,5.3,0.1,3.6,0.5,1.2,0.0,0.6,0.4,0.4,0.2,1.4,0.0,0.9,0.0,0.1,0.2,2.9,0.1,0.7,0.6,0.2,3.2,1.6,34.2,0.4,0.3,0.0,0.6,1.7,0.5,0.4,0.6
Persons,811.0,,,1.0,Thalassaemias,,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.2,0.1,0.0,0.0
Persons,812.0,,,2.0,Sickle cell disorders and trait,,0.3,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.2,0.1,0.0,0.0,1.9,0.0,0.2,0.8,0.0,0.1,0.0,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.7,0.0,0.0,0.0,0.9,0.1,0.0,0.5,0.0,0.0,0.0,3.9,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.1,0.0,0.0,1.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.3,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.8,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.1,0.0,0.4,0.0,0.0,0.0,0.9,0.5,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.2
Persons,813.0,,,3.0,Other haemoglobinopathies and haemolytic anaemias,,0.1,0.0,0.1,0.1,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.2,0.0,0.1,0.0,0.1,0.0,0.0,1.8,0.0,0.1,0.4,0.1,0.0,0.1,0.1,0.2,0.2,0.1,0.1,6.0,0.3,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,1.4,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.9,0.0,0.0,0.0,0.9,0.2,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.0,3.5,1.6,0.1,0.0,0.0,0.1,1.3,0.0,2.7,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.4,0.4,0.0,0.0,0.1,0.0,0.1,0.1,0.9,0.0,0.1,0.0,4.1,0.1,0.0,0.0,0.1,0.9,0.1,0.2,0.0,0.4,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.0,0.5,0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.1,0.1,0.0,0.3,0.4,1.7,0.1,0.1,0.0,0.2,0.6,0.1,0.1,0.4
Persons,814.0,,,4.0,"Other endocrine, blood and immune disorders",,0.7,0.1,0.5,0.5,0.0,2.1,0.1,1.8,1.1,0.2,0.0,0.0,0.7,0.1,0.1,1.1,0.0,0.1,0.0,0.2,0.0,0.1,10.8,0.0,0.1,0.1,0.1,0.0,0.2,0.4,2.8,0.1,0.1,0.7,12.3,1.2,0.0,0.1,0.1,0.3,0.0,0.2,0.1,0.3,0.2,1.1,0.6,0.0,0.2,0.3,1.6,0.1,0.0,0.0,0.0,0.1,0.6,0.0,0.2,6.9,0.0,0.0,0.0,6.7,0.2,0.6,0.0,0.3,0.1,0.0,0.1,0.5,0.2,0.4,0.0,7.3,1.4,1.0,0.2,0.2,0.8,4.9,0.1,6.8,0.1,0.2,0.2,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.4,0.0,0.1,0.0,0.0,0.1,8.2,0.0,0.1,0.0,0.7,0.3,0.7,0.0,0.2,0.8,0.2,0.1,0.1,1.3,0.0,0.3,0.0,2.0,0.1,0.1,0.2,0.3,3.6,0.5,0.9,0.0,0.8,0.1,0.1,1.4,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.2,0.0,0.1,0.1,0.1,0.1,0.0,0.1,4.8,0.1,3.1,0.3,0.7,0.0,0.5,0.3,0.2,0.1,1.0,0.0,0.1,0.0,0.1,0.2,2.5,0.1,0.2,0.4,0.2,2.8,0.3,31.9,0.3,0.2,0.0,0.4,0.9,0.3,0.1,0.1
Persons,820.0,,E.,Mental and substance use disorders,,,0.3,0.0,0.8,0.3,0.0,1.3,0.0,1.8,0.7,0.2,0.0,0.0,2.4,0.0,3.4,0.7,0.0,0.2,0.0,0.5,0.1,0.1,9.8,0.0,0.2,0.2,0.1,0.0,0.2,0.7,3.6,0.1,0.2,0.6,36.0,0.3,0.0,0.1,0.1,0.7,0.4,0.5,0.0,0.4,0.6,0.9,1.1,0.0,0.2,0.6,0.2,0.6,0.0,0.1,0.3,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.1,7.1,0.6,0.3,0.0,2.0,0.2,0.0,0.0,0.4,0.3,0.6,0.0,28.3,1.3,3.9,0.4,0.3,0.1,1.5,0.0,1.6,0.1,2.7,0.3,0.0,0.0,0.5,0.1,0.3,0.2,0.1,0.0,0.4,0.5,0.0,0.2,0.2,0.4,0.0,0.2,0.0,0.0,0.1,4.2,0.0,0.6,0.0,0.4,0.4,0.6,0.1,0.2,0.5,0.1,0.3,0.2,4.6,0.0,0.6,0.0,2.6,0.0,0.1,0.1,0.8,0.9,3.3,0.3,0.0,1.1,0.5,1.1,43.9,0.1,0.0,0.0,0.0,0.0,0.4,0.2,0.6,0.0,0.2,0.0,0.2,0.2,0.0,0.2,1.6,0.1,1.4,0.5,0.7,0.0,0.8,0.6,0.2,0.2,1.1,0.0,0.2,0.0,0.0,0.2,0.7,0.2,0.4,9.7,0.4,3.9,0.5,43.6,0.1,0.3,0.0,0.3,1.5,0.5,0.2,0.2
Persons,830.0,,,1.0,Depressive disorders,,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Persons,831.0,,,,a.,Major depressive disorder,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Persons,832.0,,,,b.,Dysthymia,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Persons,840.0,,,2.0,Bipolar disorder,,.,.,.,.,.,0.0,.,0.0,0.0,.,.,.,.,.,.,0.0,.,.,.,.,.,.,0.0,.,.,.,.,.,.,.,0.0,.,.,.,.,0.0,.,.,.,.,.,0.0,.,.,.,.,0.0,.,.,.,.,.,.,.,.,.,.,.,0.0,0.2,.,.,.,0.0,.,.,.,.,.,.,.,.,.,0.0,.,.,.,.,.,.,0.0,0.1,.,0.0,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0,.,.,.,.,.,0.0,.,.,0.0,.,.,.,.,.,.,.,.,0.0,0.0,.,.,.,.,0.0,.,.,.,.,0.0,.,0.0,.,0.0,.,0.0,.,0.0,.,.,.,.,.,.,.,.,0.0,.,.,.,.,.,.,.,.,.,0.0,0.0,.,.,0.0,0.0,.,.,.,.,.,.,.,.,.,.,.,.,.,0.0,.,0.1,.,.,.,0.0,.,.,.,.
Persons,850.0,,,3.0,Schizophrenia,,.,.,.,.,0.0,0.0,0.0,0.1,.,.,.,.,.,0.0,.,0.0,.,.,.,.,.,.,0.3,0.0,0.0,.,.,.,.,.,0.1,.,.,0.0,.,0.0,.,.,0.0,.,0.1,0.1,0.0,.,.,.,0.1,.,.,.,.,.,.,.,0.0,.,.,.,0.0,0.4,.,.,.,0.1,.,.,0.0,.,.,.,0.0,.,.,0.1,0.0,.,.,.,.,0.0,0.0,0.3,.,0.5,.,.,.,.,.,.,.,0.0,.,.,.,.,0.0,0.0,.,.,.,.,.,0.0,.,0.0,0.1,.,.,.,.,.,.,.,.,0.0,0.0,0.0,.,.,.,0.0,.,.,0.0,.,.,.,0.1,0.0,0.0,.,0.1,0.0,0.1,.,.,.,0.0,.,.,.,.,0.0,.,.,.,.,.,.,.,.,.,0.2,0.0,.,.,0.1,0.1,.,.,.,.,.,.,.,.,.,.,.,.,.,0.1,.,0.5,0.0,.,.,0.0,.,.,.,.
Persons,860.0,,,4.0,Alcohol use disorders,,0.1,0.0,0.1,0.2,0.0,0.6,0.0,0.3,0.4,0.2,0.0,0.0,0.2,0.0,2.9,0.4,0.0,0.1,0.0,0.3,0.1,0.0,7.5,.,0.1,0.1,0.1,0.0,0.1,0.2,0.9,0.1,0.1,0.4,20.7,0.0,0.0,0.1,0.0,0.2,0.3,0.4,0.0,0.3,0.3,0.5,0.8,0.0,0.1,0.4,0.1,0.6,0.0,0.0,0.2,0.0,0.7,0.0,0.6,3.6,0.0,0.0,0.1,5.3,0.2,0.0,0.0,1.8,0.1,0.0,0.0,0.4,0.2,0.4,0.0,20.6,0.5,0.2,0.0,0.1,0.0,0.3,0.0,0.4,0.0,2.0,0.3,0.0,0.0,0.4,0.0,0.2,0.0,0.1,0.0,0.0,0.4,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,3.0,0.0,0.6,0.0,0.1,0.3,0.3,0.0,0.1,0.2,0.0,0.2,0.1,0.9,0.0,0.3,0.0,2.0,0.0,0.1,0.1,0.3,0.3,3.0,0.2,0.0,0.9,0.4,0.7,33.3,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.0,0.0,.,0.1,0.2,0.0,0.1,0.9,0.0,0.3,0.3,0.1,0.0,0.4,0.2,0.0,0.2,0.5,0.0,0.1,0.0,0.0,0.0,0.1,0.2,0.2,8.3,0.1,1.3,0.2,8.7,0.1,0.1,0.0,0.1,0.6,0.1,0.1,0.1
Persons,870.0,,,5.0,Drug use disorders,,0.2,0.0,0.7,0.2,0.0,0.7,0.0,1.3,0.2,0.0,0.0,0.0,2.2,0.0,0.5,0.2,0.0,0.1,0.0,0.2,0.0,0.0,1.7,0.0,0.1,0.1,0.0,0.0,0.0,0.5,2.6,0.0,0.1,0.1,15.3,0.3,0.0,0.1,0.0,0.5,0.1,0.1,0.0,0.1,0.3,0.4,0.2,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.3,1.7,0.0,0.0,0.1,1.7,0.4,0.3,0.0,0.2,0.1,0.0,0.0,0.1,0.1,0.1,0.0,7.7,0.7,3.7,0.3,0.2,0.1,0.8,0.0,0.7,0.1,0.7,0.1,0.0,0.0,0.2,0.0,0.1,0.1,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.3,0.1,0.3,0.0,0.1,0.2,0.1,0.0,0.1,3.6,0.0,0.3,0.0,0.6,0.0,0.0,0.0,0.5,0.5,0.3,0.1,0.0,0.1,0.1,0.3,10.6,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.7,0.0,0.8,0.2,0.6,0.0,0.3,0.2,0.2,0.0,0.6,0.0,0.1,0.0,0.0,0.2,0.5,0.0,0.1,1.4,0.4,2.5,0.2,33.9,0.0,0.2,0.0,0.2,0.9,0.4,0.1,0.2
Persons,871.0,,,,a.,Opioid use disorders,0.1,0.0,0.6,0.1,0.0,0.3,0.0,0.9,0.1,0.0,0.0,0.0,0.9,0.0,0.3,0.1,0.0,0.1,0.0,0.1,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.4,1.6,0.0,0.1,0.1,9.3,0.2,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.1,0.2,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.6,0.0,0.0,0.0,0.6,0.3,0.3,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.4,3.1,0.3,0.1,0.0,0.3,0.0,0.4,0.1,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.0,2.6,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.3,0.4,0.2,0.1,0.0,0.1,0.1,0.2,7.2,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.1,0.5,0.0,0.1,0.1,0.1,0.0,0.5,0.0,0.1,0.0,0.0,0.1,0.3,0.0,0.1,1.0,0.3,1.3,0.1,20.3,0.0,0.2,0.0,0.1,0.6,0.3,0.0,0.1
Persons,872.0,,,,b.,Cocaine use disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Persons,873.0,,,,c.,Amphetamine use disorders,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Persons,874.0,,,,d.,Cannabis use disorders,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
