Persons,1190.0,,,2.0,Asthma,,3.2,0.1,1.9,1.8,0.0,0.4,0.0,0.4,0.1,0.4,0.0,0.0,8.3,0.0,0.1,0.1,0.0,0.9,0.1,0.3,0.1,0.2,2.4,0.0,0.0,0.9,0.8,0.0,1.2,1.7,0.3,0.8,1.2,0.2,23.9,0.2,0.0,0.3,0.0,1.7,0.1,0.2,0.0,0.1,1.5,7.6,0.1,0.1,0.5,0.1,7.9,0.1,0.1,0.3,0.0,0.2,4.5,0.2,0.1,1.0,0.1,0.1,0.1,1.1,2.1,0.0,0.0,0.3,1.2,0.1,0.0,1.1,0.4,0.1,0.0,194.0,26.6,3.3,0.9,0.1,0.1,0.4,0.1,1.7,0.1,1.1,2.1,0.0,0.0,0.1,0.8,0.0,0.3,0.8,0.2,0.3,0.0,0.0,2.5,0.8,0.8,0.0,1.5,0.0,0.2,0.1,1.3,0.0,0.1,0.0,3.2,2.1,10.1,0.2,5.6,0.1,0.1,0.1,1.7,8.1,0.0,0.1,0.0,21.4,0.0,1.8,0.1,0.2,9.8,0.5,0.1,0.0,1.7,0.0,0.3,2.0,0.7,0.0,0.0,0.0,0.0,1.2,0.9,0.4,0.0,0.6,0.0,0.0,0.0,0.1,1.7,6.7,0.5,1.2,5.7,2.8,0.0,0.2,0.1,1.1,0.3,3.8,0.1,0.6,0.0,0.0,0.7,2.3,0.0,1.7,0.2,0.4,1.6,1.6,3.6,0.1,0.9,0.0,0.3,8.2,1.8,0.8,1.7
Persons,1200.0,,,3.0,Other respiratory diseases,,0.2,0.1,0.3,0.2,0.0,11.8,0.2,3.3,0.5,0.1,0.0,0.0,3.2,0.0,0.1,2.3,0.0,0.2,0.0,1.1,0.0,0.0,27.4,0.0,1.3,0.2,0.1,0.0,0.1,0.4,5.1,0.1,0.2,3.1,22.1,3.4,0.0,0.0,0.4,0.4,0.1,0.4,0.2,0.7,0.5,1.0,0.6,0.0,0.1,0.8,0.9,1.1,0.0,0.0,0.0,0.0,0.8,0.0,0.4,15.2,0.0,0.0,0.1,11.9,0.5,5.0,0.0,0.3,0.2,0.0,0.1,0.3,0.3,0.7,0.0,61.8,2.5,0.6,0.3,0.8,1.1,13.1,0.0,44.1,0.1,0.4,0.4,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.3,0.1,0.4,0.0,0.2,0.1,0.0,0.3,8.8,0.0,0.0,0.0,0.4,0.3,0.8,0.1,1.7,1.7,0.4,0.4,0.3,1.6,0.3,0.4,0.0,5.4,0.4,0.4,0.6,3.2,6.0,2.5,3.8,0.0,6.0,0.1,1.9,1.2,0.1,0.0,0.0,0.0,0.0,0.9,0.2,1.7,0.0,0.1,0.2,0.2,0.2,0.0,0.2,1.7,0.1,24.1,2.1,0.3,0.0,1.0,0.8,0.2,0.3,0.5,0.0,0.1,0.0,0.0,0.1,1.0,0.0,0.3,0.4,0.1,13.8,0.3,59.7,1.0,0.3,0.0,1.1,1.0,0.2,0.1,0.1
Persons,1210.0,,J.,Digestive diseases,,,7.2,0.5,5.0,9.5,0.0,17.1,1.7,5.7,3.0,4.2,0.1,0.2,29.7,0.1,4.2,5.1,0.1,4.1,0.3,6.5,1.2,0.9,68.3,0.1,4.0,5.2,3.0,0.1,10.6,7.6,11.0,2.4,5.3,7.8,256.3,10.0,0.3,1.4,1.6,8.1,2.2,3.8,0.2,4.8,8.4,24.8,2.2,0.4,3.3,5.7,64.7,2.2,0.4,1.9,0.6,0.5,38.0,0.2,2.3,25.9,0.7,0.5,2.7,41.5,9.9,3.5,0.0,8.3,3.9,0.6,0.4,4.6,5.6,6.2,0.1,427.5,116.7,10.0,2.8,0.9,1.6,23.6,0.4,52.6,0.7,8.1,17.1,0.1,0.2,2.3,2.1,1.0,0.9,1.9,1.3,0.9,2.2,0.2,7.0,5.3,8.7,0.0,5.0,0.1,0.9,0.3,62.4,0.0,2.0,0.2,7.2,9.8,20.9,0.8,8.5,4.7,1.0,2.2,7.3,64.0,0.5,1.3,0.5,73.8,0.8,1.2,1.5,9.3,22.0,16.1,4.9,0.2,12.9,4.3,14.6,100.6,3.9,0.1,0.0,0.0,0.0,5.8,3.8,4.0,0.0,2.2,0.5,3.1,0.9,0.1,5.7,19.4,2.7,21.0,3.8,6.6,0.2,3.0,2.6,2.2,2.3,27.3,0.3,2.8,0.0,0.3,1.9,10.9,2.4,8.0,24.0,0.5,30.1,9.9,104.4,1.4,10.8,0.1,6.1,29.3,4.4,6.4,4.7
Persons,1220.0,,,1.0,Peptic ulcer disease,,1.4,0.0,0.7,0.7,0.0,0.5,0.3,0.3,0.2,0.2,0.0,0.0,1.1,0.0,0.3,0.2,0.0,0.4,0.0,0.6,0.1,0.1,3.5,0.0,0.3,0.4,0.3,0.0,1.9,0.8,0.4,0.3,0.6,0.2,39.5,0.7,0.0,0.1,0.1,0.9,0.2,0.3,0.0,0.4,1.8,1.9,0.3,0.0,0.3,0.4,1.5,0.1,0.0,0.2,0.1,0.1,1.8,0.0,0.1,0.9,0.0,0.1,0.3,2.5,0.4,0.6,0.0,1.0,0.5,0.1,0.0,0.7,0.7,0.7,0.0,65.8,2.0,1.2,0.2,0.1,0.0,0.7,0.1,2.9,0.1,0.4,1.0,0.0,0.0,0.1,0.6,0.1,0.1,0.3,0.1,0.1,0.3,0.0,0.5,0.3,1.1,0.0,0.6,0.0,0.1,0.0,2.4,0.0,0.2,0.0,1.0,1.0,2.6,0.1,0.2,0.1,0.1,0.1,1.0,5.8,0.1,0.2,0.0,5.4,0.0,0.3,0.1,0.6,6.0,2.4,0.2,0.0,0.6,0.2,0.5,10.2,0.3,0.0,0.0,0.0,0.0,0.3,0.4,0.6,0.0,0.3,0.0,0.3,0.0,0.0,0.5,2.1,0.2,0.5,0.0,0.8,0.0,0.3,0.1,0.1,0.2,1.5,0.1,0.3,0.0,0.1,0.2,0.7,0.1,0.7,1.8,0.0,2.2,0.4,3.0,0.1,0.6,0.0,0.4,0.9,0.7,0.3,0.6
Persons,1230.0,,,2.0,Cirrhosis of the liver,,4.1,0.3,3.0,5.9,0.0,4.0,0.7,1.4,1.5,3.3,0.1,0.1,18.5,0.0,2.3,1.4,0.0,2.3,0.1,3.5,0.6,0.5,21.1,0.0,1.8,2.6,1.6,0.1,7.4,4.3,3.2,1.2,2.9,2.6,141.2,2.2,0.1,0.9,0.3,4.8,0.9,1.5,0.1,1.9,4.8,13.7,0.7,0.3,2.4,3.1,58.4,0.8,0.2,1.2,0.3,0.3,24.9,0.1,1.1,7.6,0.4,0.3,2.0,14.7,6.1,0.8,0.0,5.3,2.5,0.4,0.2,2.3,2.9,3.1,0.0,248.9,80.8,6.0,2.0,0.3,0.3,5.8,0.1,13.0,0.4,6.2,11.0,0.0,0.1,2.0,1.0,0.4,0.6,0.9,0.8,0.6,0.8,0.1,4.4,3.4,4.2,0.0,2.7,0.0,0.5,0.1,26.6,0.0,1.5,0.1,4.3,3.8,16.1,0.4,5.9,0.9,0.1,1.0,3.8,36.9,0.2,0.2,0.4,51.4,0.3,0.6,0.4,5.5,6.9,6.6,1.1,0.2,6.7,3.3,8.5,53.2,2.3,0.0,0.0,0.0,0.0,4.5,2.1,0.9,0.0,1.1,0.2,1.5,0.4,0.1,3.6,9.3,1.7,4.5,1.4,4.2,0.1,0.7,0.7,1.7,1.8,16.0,0.1,1.5,0.0,0.1,1.2,5.6,2.0,4.6,15.6,0.3,7.9,6.0,39.9,0.2,9.2,0.0,2.5,20.8,2.6,4.5,2.2
Persons,1231.0,,,,a.,Cirrhosis due to hepatitis B,1.1,0.1,0.5,1.8,0.0,0.4,0.1,0.2,0.1,0.7,0.0,0.0,5.4,0.0,0.3,0.1,0.0,1.0,0.0,0.2,0.1,0.1,2.5,0.0,0.3,1.2,0.2,0.0,1.8,1.8,0.2,0.4,1.4,0.3,41.3,0.1,0.0,0.3,0.0,2.0,0.2,0.1,0.0,0.3,1.7,4.3,0.1,0.1,0.2,0.2,15.4,0.0,0.1,0.2,0.0,0.1,6.5,0.0,0.1,0.7,0.1,0.1,0.4,1.0,2.5,0.1,0.0,0.2,1.2,0.2,0.0,0.3,0.1,0.9,0.0,97.4,16.3,1.0,0.4,0.0,0.0,0.5,0.0,2.0,0.1,1.0,2.1,0.0,0.0,0.3,0.3,0.0,0.1,0.2,0.4,0.1,0.1,0.0,0.7,0.5,1.7,0.0,1.1,0.0,0.2,0.0,0.8,0.0,0.3,0.0,0.7,0.6,4.9,0.1,1.1,0.1,0.0,0.0,1.8,15.8,0.0,0.0,0.1,15.7,0.0,0.2,0.1,0.4,1.9,1.2,0.1,0.0,2.5,0.4,1.4,6.6,0.2,0.0,0.0,0.0,0.0,0.5,0.9,0.2,0.0,0.5,0.1,0.3,0.1,0.0,1.1,2.0,0.4,0.3,0.3,0.8,0.0,0.1,0.1,0.3,0.3,2.6,0.0,0.8,0.0,0.0,0.1,2.0,0.3,0.7,2.1,0.1,0.7,0.9,1.3,0.0,1.6,0.0,0.1,5.4,0.5,0.9,0.5
Persons,1232.0,,,,b.,Cirrhosis due to hepatitis C,1.3,0.1,1.3,1.6,0.0,1.5,0.1,0.6,0.2,0.6,0.0,0.1,4.4,0.0,0.4,0.3,0.0,0.1,0.0,0.4,0.1,0.1,4.2,0.0,0.3,0.1,0.6,0.0,2.2,0.2,1.3,0.3,0.1,1.0,41.3,0.5,0.1,0.3,0.1,0.3,0.2,0.3,0.0,0.4,1.1,3.8,0.1,0.1,0.5,0.4,24.7,0.2,0.1,0.5,0.1,0.1,9.3,0.0,0.2,1.3,0.1,0.0,0.4,2.4,0.4,0.1,0.0,1.4,0.1,0.0,0.0,0.4,0.7,0.5,0.0,50.8,27.5,2.5,0.8,0.0,0.1,1.9,0.0,6.6,0.2,1.3,2.7,0.0,0.1,0.4,0.3,0.1,0.2,0.3,0.0,0.3,0.1,0.0,1.5,1.2,1.0,0.0,0.1,0.0,0.0,0.0,6.9,0.0,0.3,0.0,1.9,1.3,4.8,0.1,0.7,0.1,0.1,0.3,0.2,1.7,0.0,0.0,0.2,17.6,0.1,0.1,0.1,0.6,1.9,1.2,0.2,0.1,0.6,0.6,1.6,9.8,1.0,0.0,0.0,0.0,0.0,2.5,0.1,0.2,0.0,0.1,0.0,0.3,0.1,0.0,0.9,2.7,0.5,1.1,0.4,1.4,0.0,0.1,0.1,0.6,0.4,4.3,0.0,0.1,0.0,0.0,0.6,1.3,0.4,1.6,2.9,0.2,0.6,2.1,17.7,0.1,1.9,0.0,0.6,5.9,1.0,1.6,0.6
Persons,1233.0,,,,c.,Cirrhosis due to alcohol use,0.2,0.1,0.2,1.1,0.0,1.3,0.3,0.3,0.8,1.2,0.0,0.0,4.2,0.0,1.1,0.7,0.0,0.5,0.0,1.4,0.3,0.1,10.4,0.0,0.9,0.5,0.4,0.0,1.5,1.0,1.0,0.2,0.6,0.8,28.0,0.8,0.0,0.2,0.1,1.2,0.5,0.7,0.0,1.0,1.0,2.4,0.3,0.1,1.0,1.2,3.3,0.3,0.0,0.3,0.1,0.1,3.7,0.0,0.5,3.6,0.1,0.1,0.9,7.4,1.7,0.4,0.0,1.8,0.5,0.1,0.1,0.9,1.0,1.4,0.0,50.4,13.2,0.4,0.1,0.1,0.1,1.2,0.1,2.4,0.0,2.6,2.7,0.0,0.0,0.8,0.2,0.2,0.0,0.2,0.2,0.0,0.4,0.0,0.9,0.8,0.7,0.0,0.6,0.0,0.1,0.0,10.0,0.0,0.6,0.0,0.3,0.7,3.2,0.1,2.5,0.4,0.0,0.4,0.7,8.2,0.1,0.1,0.0,5.2,0.1,0.1,0.2,2.2,1.5,3.1,0.6,0.0,3.1,1.6,4.1,22.4,0.5,0.0,0.0,0.0,0.0,0.3,0.5,0.4,0.0,0.2,0.0,0.7,0.2,0.0,0.7,2.1,0.3,2.0,0.3,0.2,0.0,0.3,0.3,0.1,0.7,4.6,0.0,0.3,0.0,0.1,0.1,0.4,0.8,1.1,6.6,0.0,4.4,1.3,11.0,0.1,3.4,0.0,1.0,4.4,0.2,0.9,0.5
Persons,1234.0,,,,d.,Other liver cirrhosis,1.4,0.1,1.0,1.4,0.0,0.8,0.2,0.3,0.4,0.7,0.0,0.0,4.4,0.0,0.5,0.3,0.0,0.7,0.0,1.5,0.1,0.1,4.0,0.0,0.2,0.7,0.4,0.0,1.9,1.3,0.7,0.2,0.8,0.5,30.6,0.8,0.0,0.2,0.1,1.3,0.1,0.4,0.0,0.3,1.0,3.2,0.2,0.1,0.9,1.4,15.1,0.3,0.1,0.3,0.1,0.1,5.4,0.0,0.3,2.0,0.1,0.1,0.3,4.0,1.5,0.2,0.0,1.8,0.6,0.1,0.1,0.7,1.1,0.3,0.0,50.4,23.9,2.1,0.6,0.1,0.1,2.2,0.1,2.0,0.1,1.3,3.4,0.0,0.0,0.4,0.2,0.1,0.2,0.2,0.2,0.2,0.2,0.0,1.2,0.9,0.8,0.0,0.8,0.0,0.1,0.0,8.9,0.0,0.3,0.0,1.4,1.2,3.2,0.1,1.6,0.2,0.0,0.3,1.1,11.3,0.0,0.1,0.1,12.8,0.1,0.1,0.1,2.2,1.6,1.0,0.3,0.0,0.5,0.8,1.3,14.4,0.6,0.0,0.0,0.0,0.0,1.2,0.6,0.1,0.0,0.3,0.0,0.2,0.1,0.0,0.9,2.5,0.4,1.1,0.3,1.7,0.0,0.2,0.2,0.7,0.5,4.4,0.0,0.3,0.0,0.0,0.4,1.8,0.5,1.2,3.9,0.1,2.2,1.6,9.9,0.0,2.2,0.0,0.7,5.1,1.0,1.1,0.6
Persons,1240.0,,,3.0,Appendicitis,,0.3,0.0,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,1.5,0.2,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.7,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,11.3,1.1,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.1,0.4,0.1,0.0,0.2,0.0,0.0,0.0,0.1,0.8,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.2,0.3,0.1,0.0,0.0,0.1,0.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.1,0.0,0.1,0.2,0.4,0.0,0.0,0.0,0.1,0.2,0.1,0.1,0.1
Persons,1241.0,,,4.0,Gastritis and duodenitis,,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.5,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.0,17.6,0.2,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,3.3,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.7,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.2,0.2,0.0,0.0,0.0,0.0,0.1,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.2,0.2,0.3,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1
Persons,1242.0,,,5.0,Paralytic ileus and intestinal obstruction,,0.6,0.0,0.4,1.0,0.0,1.7,0.1,0.7,0.2,0.1,0.0,0.0,4.2,0.0,0.2,0.5,0.0,0.5,0.0,0.7,0.1,0.1,4.8,0.0,0.4,0.8,0.3,0.0,0.6,0.9,1.1,0.2,0.7,0.6,14.4,1.0,0.0,0.1,0.1,0.9,0.2,0.4,0.0,0.3,0.4,3.1,0.2,0.0,0.1,0.5,1.2,0.1,0.0,0.2,0.0,0.1,3.6,0.0,0.1,3.7,0.0,0.1,0.2,4.1,1.1,0.4,0.0,0.5,0.4,0.1,0.0,0.4,0.2,0.2,0.0,47.0,12.1,0.6,0.3,0.1,0.1,2.8,0.1,7.0,0.1,0.2,1.9,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.1,0.1,0.0,0.7,0.5,1.0,0.0,0.7,0.0,0.1,0.0,2.7,0.0,0.1,0.0,0.5,1.9,0.8,0.1,1.0,0.6,0.1,0.1,1.1,9.6,0.1,0.1,0.0,6.3,0.1,0.1,0.2,1.0,1.0,0.5,0.3,0.0,0.8,0.0,0.6,3.1,0.3,0.0,0.0,0.0,0.0,0.3,0.6,0.5,0.0,0.3,0.0,0.2,0.1,0.0,0.5,2.6,0.2,2.2,0.1,0.6,0.0,0.3,0.3,0.1,0.2,2.4,0.0,0.3,0.0,0.0,0.1,1.2,0.1,0.9,0.6,0.0,2.4,1.2,6.7,0.2,0.3,0.0,0.7,2.3,0.4,0.6,0.9
Persons,1244.0,,,6.0,Inflammatory bowel disease,,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.5,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.1,4.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.4,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,3.8,0.9,0.1,0.0,0.0,0.0,1.3,0.0,0.3,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.5,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.1,0.1,0.3,0.3,0.0,0.1,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.2,0.0,0.4,0.1,1.3,0.0,0.1,0.0,0.0,0.2,0.0,0.1,0.1
Persons,1246.0,,,7.0,Gallbladder and biliary diseases,,0.3,0.0,0.3,0.4,0.0,0.9,0.1,0.4,0.2,0.1,0.0,0.0,0.7,0.0,0.2,0.4,0.0,0.1,0.0,0.5,0.1,0.1,5.7,0.0,0.1,0.3,0.2,0.0,0.2,0.3,0.7,0.1,0.2,0.4,13.5,1.1,0.0,0.1,0.1,0.3,0.1,0.2,0.0,0.4,0.4,1.1,0.2,0.0,0.1,0.5,1.8,0.1,0.0,0.1,0.0,0.0,1.8,0.0,0.1,1.9,0.0,0.0,0.0,2.5,0.4,0.4,0.0,0.2,0.1,0.0,0.0,0.2,0.4,0.4,0.0,6.8,5.8,0.6,0.1,0.1,0.2,2.2,0.0,6.9,0.1,0.1,0.7,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.3,0.2,0.7,0.0,0.2,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.4,0.7,0.4,0.1,0.2,0.4,0.1,0.1,0.3,2.2,0.0,0.2,0.0,1.3,0.0,0.1,0.1,0.6,0.8,0.8,0.5,0.0,1.2,0.0,0.2,3.5,0.2,0.0,0.0,0.0,0.0,0.3,0.1,0.2,0.0,0.1,0.1,0.2,0.1,0.0,0.2,1.2,0.1,2.6,0.0,0.3,0.0,0.3,0.2,0.1,0.0,2.6,0.0,0.1,0.0,0.0,0.1,1.2,0.0,0.4,0.5,0.0,2.8,0.5,5.1,0.1,0.1,0.0,0.3,1.9,0.2,0.2,0.2
Persons,1248.0,,,8.0,Pancreatitis,,0.2,0.0,0.2,0.2,0.0,0.9,0.0,0.2,0.1,0.1,0.0,0.0,1.7,0.0,0.6,0.2,0.0,0.2,0.0,0.4,0.1,0.0,4.8,0.0,0.2,0.5,0.1,0.0,0.2,0.5,0.5,0.1,0.3,0.4,9.6,0.4,0.0,0.0,0.1,0.5,0.1,0.2,0.0,0.3,0.3,0.5,0.2,0.0,0.1,0.4,0.5,0.1,0.0,0.0,0.0,0.0,0.6,0.0,0.2,1.0,0.0,0.0,0.1,1.8,0.8,0.2,0.0,0.4,0.2,0.0,0.0,0.2,0.3,0.3,0.0,18.4,3.2,0.3,0.1,0.0,0.1,1.1,0.0,1.3,0.0,0.7,0.4,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.2,0.0,0.1,0.1,0.5,0.0,0.3,0.0,0.0,0.0,2.1,0.0,0.1,0.0,0.2,0.4,0.3,0.0,0.4,0.2,0.1,0.1,0.4,3.2,0.0,0.1,0.0,2.9,0.0,0.0,0.1,0.5,1.6,1.6,0.3,0.0,0.4,0.3,1.0,12.6,0.1,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.0,0.1,0.0,0.2,0.0,0.0,0.1,0.6,0.0,1.4,0.1,0.2,0.0,0.2,0.1,0.1,0.0,1.0,0.0,0.2,0.0,0.0,0.1,0.7,0.0,0.2,2.1,0.0,1.3,0.3,3.8,0.1,0.2,0.0,0.2,1.0,0.1,0.1,0.1
Persons,1250.0,,,9.0,Other digestive diseases,,0.3,0.1,0.3,0.9,0.0,8.9,0.5,2.6,0.8,0.4,0.0,0.0,1.7,0.0,0.7,2.3,0.0,0.3,0.0,0.5,0.1,0.1,26.1,0.0,1.2,0.5,0.3,0.0,0.3,0.6,4.9,0.2,0.3,3.6,14.9,4.1,0.0,0.1,0.9,0.5,0.5,0.9,0.1,1.2,0.4,2.9,0.7,0.0,0.2,0.6,1.0,1.0,0.0,0.2,0.2,0.0,3.4,0.0,0.5,10.2,0.1,0.0,0.2,14.5,0.9,1.1,0.0,0.5,0.2,0.0,0.1,0.4,0.8,1.3,0.0,22.1,10.7,0.8,0.1,0.4,0.8,9.5,0.1,21.0,0.1,0.3,1.4,0.0,0.0,0.0,0.1,0.3,0.1,0.2,0.1,0.1,0.6,0.1,0.6,0.4,1.0,0.0,0.4,0.0,0.1,0.1,23.7,0.0,0.1,0.1,0.4,1.2,0.4,0.1,0.5,2.3,0.5,0.8,0.5,4.2,0.1,0.5,0.0,3.0,0.3,0.1,0.6,0.6,5.1,3.7,2.2,0.0,3.1,0.4,3.6,15.7,0.3,0.0,0.0,0.0,0.0,0.2,0.3,1.4,0.0,0.2,0.2,0.7,0.2,0.0,0.4,2.1,0.2,9.4,2.0,0.3,0.0,1.2,1.1,0.1,0.1,3.4,0.0,0.2,0.0,0.1,0.1,1.2,0.1,0.8,3.0,0.0,12.7,1.0,43.9,0.7,0.2,0.0,1.8,2.1,0.2,0.4,0.4
Persons,1260.0,,K.,Genitourinary diseases,,,5.8,0.3,6.5,3.2,0.0,17.4,1.0,4.1,2.8,1.9,0.1,0.2,11.4,0.2,1.0,3.5,0.1,2.1,0.2,5.5,0.7,0.5,50.8,0.1,1.9,2.9,1.2,0.1,2.3,5.7,6.6,0.9,2.1,4.8,188.3,9.5,0.1,0.7,1.1,4.7,1.4,1.8,0.3,1.8,4.5,10.0,1.1,0.2,2.4,6.2,20.6,4.5,0.2,0.7,0.2,0.4,14.0,0.3,0.4,13.4,0.5,0.3,1.0,34.2,4.4,4.9,0.0,6.4,2.1,0.3,0.2,2.9,3.3,1.4,0.0,259.5,46.0,10.9,5.7,0.7,3.2,16.8,0.9,51.1,1.3,2.3,4.6,0.0,0.1,0.6,1.6,0.5,1.1,1.3,0.6,1.1,0.4,0.1,2.5,2.0,7.8,0.1,2.5,0.1,0.6,0.8,47.0,0.1,0.4,0.1,9.1,5.0,10.8,0.4,4.6,3.9,0.6,3.1,2.9,20.3,0.5,1.0,0.3,62.8,1.0,0.7,1.7,7.3,35.9,4.4,4.4,0.1,10.4,0.4,4.5,21.8,1.4,0.1,0.0,0.1,0.0,8.8,2.4,3.6,0.0,1.1,1.3,1.0,0.4,0.1,2.4,17.9,1.2,15.1,9.1,4.8,0.3,1.8,1.7,2.6,0.8,29.6,0.2,1.3,0.0,0.5,2.4,15.6,0.8,3.4,3.9,1.1,12.9,4.8,96.3,1.3,3.7,0.1,6.0,22.4,2.4,2.2,2.7
Persons,1270.0,,,1.0,Kidney diseases,,5.7,0.3,6.4,2.6,0.0,13.2,0.8,3.1,2.5,1.5,0.1,0.1,8.9,0.1,0.5,2.7,0.1,1.8,0.1,5.0,0.6,0.5,31.0,0.1,1.8,2.2,0.9,0.1,1.9,4.9,4.7,0.7,1.8,3.7,176.3,6.6,0.1,0.6,0.9,4.0,0.9,1.5,0.2,1.3,4.0,8.1,0.7,0.2,2.2,5.8,20.3,4.2,0.2,0.6,0.1,0.4,10.9,0.3,0.4,10.5,0.4,0.2,0.9,27.7,4.0,3.8,0.0,6.0,1.8,0.2,0.2,2.5,3.0,1.0,0.0,198.8,37.5,10.5,5.6,0.5,2.6,14.0,0.7,42.2,1.2,1.6,3.6,0.0,0.1,0.4,1.5,0.3,1.1,1.1,0.5,1.0,0.3,0.1,2.0,1.6,5.2,0.1,2.1,0.1,0.5,0.7,39.9,0.0,0.4,0.1,8.9,3.7,9.2,0.3,3.7,2.5,0.4,3.0,2.4,16.9,0.5,0.6,0.3,51.8,0.9,0.6,1.5,6.2,30.3,3.4,2.7,0.1,9.2,0.3,4.3,11.6,1.0,0.1,0.0,0.0,0.0,8.3,2.1,3.5,0.0,0.9,0.7,0.9,0.2,0.1,1.9,15.8,1.0,9.6,5.8,4.6,0.2,1.3,1.2,2.1,0.4,22.6,0.2,1.1,0.0,0.5,2.3,14.5,0.6,2.8,2.3,1.1,6.0,3.9,78.0,0.9,2.8,0.1,5.3,21.0,2.3,1.7,2.3
